AreaCode,StoreName,StoreID
710006,DIPAK DUTTA,S00951877
710006,BAPI PAN GHAR,S00951880
710006,DEBRANDRA VERITISH,S00951882
710006,B K  SAHA,S00951892
710006,S K  SAHA,S00951893
710006,RASHBEHARI STORES,S00951896
710006,RASHBEHARI  ENT,S00951897
710006,PABAN KARMOKAR,S00951901
710006,SWAPAN KARMOKAR,S00951902
710006,PURNIMA VERITISH,S00951903
710006,PAUL BHANDER,S00951905
710006,SHYAM BHANDER,S00951906
710006,RANJAN DEY,S00951907
710006,BARUN SAHA,S00951908
710006,Kamla Bhay,S00931711
710006,Rana Stores,S00931712
710006,Rabi Stores,S00931713
710006,Subir Stores,S00931714
710006,Anunity Stores,S00931715
710006,Baba Loknath,S00931716
710006,Dadavai Stores,S00931719
710006,Roni Stores,S00931720
710006,Dino Bintu Stores,S00931721
710006,Sarkar Stores,S00931722
710006,Roy Stores,S00931723
710006,Ranjit Balik,S00931724
710006,Bhomik Stores,S00931729
710006,Laky Stores,S00931730
710006,Chattu Stores,S00931731
710006,Nandi Pan Gar,S00931732
710006,Maha Dcb Banik,S00931733
710006,Sadhana Bhandar,S00931785
710006,Chakroborty Stores,S00931787
710006,Asutosh Stores,S00931788
710006,OM VERITISH,S00951909
710006,SUDHIR DAS,S00951910
710006,GOSWAMI BROTHERS,S00951911
710006,KRISHNA PRASAD,S00951912
710006,RUPALI VARITISH,S00951913
710006,HARU GOSH,S00951915
710006,KUNDU STORES,S00951917
710006,PAUL BHANDER TWO,S00951918
710006,SWAPAN MOITRO,S00951920
710006,DUTTA VARITISH,S00951922
710006,MUSUMI COMMNICATION,S00951923
710006,RANJIT MONDAL,S00951924
710006,PURANJAN PAUL,S00951925
710006,DIPON VARITISH,S00951926
710006,DAS VENDER,S00951927
710006,TAPASH PRAMANIK,S00951928
710006,PRONOV CHOWDHARY,S00951929
710006,BIJOY CHAKRABARTHY,S00951930
710006,TUKITAKI,S00951931
710006,SUBRATA DAS,S00951937
710006,MAA SARADHA VANDER,S00951938
710006,SRIDAM GHOSH,S00951940
710006,ROY VARITISH,S00951942
710006,SANAT BASAK,S00951948
710006,SHYAMAL ORAWN,S00951956
710006,BASANTY VARITISH,S00951957
710006,ANAMIKA VANDER,S00951959
710006,RATNA VARITISH,S00951962
710006,DEY VARITISH 2,S00951963
710006,PANCHANTRA,S00951964
710006,RAHAMAN VARITISH,S00951973
710006,MARIYA STATIONARY,S00951974
710006,RATAN DAS,S00951975
710006,PINTU SK,S00951976
710006,UTTAM KR SAHA,S00951978
710006,RAHAMAN VARITISH 2,S00951979
710006,SALIM SK,S00951981
710006,GOSH VARITISH,S00951982
710006,MOUMITA VERITISH,S00951984
710006,CHOBI VARITISH,S00951987
710006,BIKASH CHOWDHARY,S00951988
710006,GHORSANGSAR,S00951989
710006,A TO Z,S00951990
710006,SAMBHU CHOWDHARY,S00951991
710006,PRAYAJONI,S00951992
710006,SAMA ROY,S00951993
710006,PROBHAT SARKAR,S00951996
710006,DAS BROTHERS,S00958316
710006,KUKU STORES,S00958317
710006,GHOSH ENTERPRISE,S00958318
710006,APORBO STORES,S00958319
710006,MAYA STORES,S00958320
710006,SACHITRA STORES,S00958321
710006,DEBNARAYAN STORES,S00958322
710006,RAJU STORE,S00958323
710006,SHIVNATH STORE,S00958324
710006,MANORAMA STORE,S00958326
710006,LAXMI STORE,S00958328
710006,SANJAY STORE,S00958330
710006,MA SABITA STORE,S00958331
710006,SWAPAN DEY,S00958334
710006,SAFALI STORE,S00958335
710006,KARMAKAR STORE,S00958336
710006,PRADIP STORE,S00958337
710006,RAJ STORE,S00958338
710006,PROYOGANI STORE,S00958339
710006,DULAL GHOSH,S00958340
710006,NIKITA STORE,S00958341
710006,BULBULSTORE,S00958342
710006,KAMAL MANDAL,S00958343
710006,YADAV STORE,S00958344
710006,BHASKAR PAN GHAR,S00958345
710006,ASHOK STORE,S00958346
710006,TALUKDAR STORES,S00958348
710006,RUP MAHAL,S00958349
710006,TITU PAN GHAR,S00958350
710006,MAA KALI PAN GHAR,S00958353
710006,PINTU STORES,S00958354
710006,MOHANTY PAN GHAR,S00958355
710006,DURGA GENERAL STORES,S00958357
710006,GOPAL PAN GHAR,S00958366
710006,LAMHE VIDEO,S00958367
710006,SADHAN PAN GHAR,S00958369
710006,SANJAY STORE,S00958371
710006,BHOWMICK BROTHERS,S00958372
710006,APPNA STORES,S00958373
710006,BABA LOKNATH STORES,S00958545
710006,SRI RAM GENERAL STORES,S00958546
710006,SAUNDARYA,S00958547
710006,BHOWMICK STORES,S00958548
710006,MONDAL STORES,S00958549
710006,ROHIT STORES,S00958550
710006,PINKI STORES,S00958551
710006,DHANRAJ STORES,S00958552
710006,ANIL STORES,S00958553
710006,SHANKAR STORES,S00958554
710006,RAJESH TELECOM,S00958555
710006,SARKAR STORES,S00958556
710006,JAI HANUMAN STORES,S00958557
710006,URMILA STORES,S00958558
710006,RANJIT STORES,S00958560
710006,GUPTA FLOUR MILL,S00958561
710006,SHREE SHIV BHANDAR,S00958562
710006,DAS TELECOM,S00958563
710006,PRAKASH TRADERS,S00958564
710006,AMAN SINGH,S00958566
710006,CHAUDHURY GENERAL STORES,S00958567
710006,MAA LAXMI BHANDAR,S00958568
710006,SHRUTI GUPTA,S00958569
710006,ROHIT ENTERPRISE,S00958570
710006,SAHANI BROTHERS,S00958571
710006,RAKESH PAN GHAR,S00958572
710006,JOSHNA PAN GHAR,S00958573
710006,SUBHASH TEA STALL,S00958574
710006,PRADIP PAN GHAR,S00958575
710006,RANJIT BHOWAL,S00958576
710006,SAHA STALL,S00958577
710006,SAILENDRA STORES,S00958578
710006,SEULI TELECOM,S00958580
710006,GHOSH BROTHERS,S00958581
710006,MAA DURGA TELECOM,S00958582
710006,DULAL MAHAJAN,S00958583
710006,BEAUTY STORES,S00958585
710006,BIMALA STORES,S00958586
710006,TANMOY PAN GHAR,S00958587
710006,ANIMA STORES,S00958588
710006,LAXMAN SAHA,S00958589
710006,LEYA STORES,S00958591
710006,S.K GHOSH,S00958593
710006,SANJIB STORES,S00958594
710006,SUSHIL MANDAL,S00958596
710006,CHATTESHWARI BHANDAR,S00958597
710006,BIPANI BITAN,S00958598
710006,PAWAN STORES,S00958603
710006,BANIK STORE,S00958604
710006,PANEER SHOP,S00958607
710006,SUJATA STORE,S00958608
710006,FOOD JUNCTION,S00958609
710006,RADHA KRISHNA TEA STALL,S00958610
710006,TRIYASHA HOTEL,S00958614
710006,KARTIK PAN GHAR,S00958615
710006,BIMAL GHOSH,S00958616
710006,SUBHA SAMBHAR,S00958617
710006,MAA JYOSTNA BHANDAR,S00958618
710006,BISWAJIT PAN GHAR,S00958619
710006,CHAITALI STORES,S00958620
710006,KAMAL STORES,S00958621
710006,ANIL STORES,S00958622
710006,BINOD PAN GHAR,S00958623
710006,PANDEY PAN GHAR,S00958624
710006,SAHA STORES,S00958625
710006,SATYA SAHA,S00958626
710006,JAI KHALI STORES,S00958627
710006,MAA LAXMI BHANDAR,S00958628
710006,NAGMA STORES,S00958681
710006,DIPU TEA STALL,S00958682
710006,BHARATI HOTEL,S00958683
710006,DEEP STORES,S00958684
710006,DILIP BARMAN,S00958685
710006,MANORANJAN SAHA,S00958687
710006,SARKAR FAST FOOD,S00958688
710006,KERALA RESTURANT,S00958689
710006,PABNA STORES,S00958690
710006,SOVA STORES,S00958691
710006,SATYAM SIBAM SUNDARAM,S00958692
710006,SAMRAT STORES,S00958693
710006,GUPTA STORES,S00958694
710006,BISHNU PAN GAHR,S00958696
710006,SUPER STORE,S00997941
710006,COSMETIC CORNER,S00997943
710006,MANORANJAN STORE,S00997945
710006,SUBHO BHANDAR,S00997946
710006,CHANDAN RAM,S00997947
710006,RAMESH THAKUR,S00997948
710006,JOYMAKALI PAN GHAR,S00997949
710006,B H MORE,S00997971
710006,RAJU STORE,S00997972
710006,PARAS GUPTA,S00997973
710006,MONU STORE,S00997983
710006,NEW JOYKALI STORE,S00997984
710006,SAHA TEA STALL,S00997985
710006,BHOLANATH TEA STALL,S00997992
710006,DURGA BHANDAR,S00997994
710006,SUBHAM STORE,S00997996
710006,K G N  GENERAL STORE,S00997997
710006,KAMAL STORE,S00997998
710006,SAHA TEA STALL,S00998000
710006,SAGORIKA,S00998003
710006,SASTAN BHANDAR,S00998005
710006,LOKNATH STORE,S00998006
710006,SOVA STORE,S00998007
710006,SARASWATI STORE,S00998010
710006,OM STORE,S00998011
710006,NEW JOYKALI,S00998012
710006,LAL BABU KHAN,S00998014
710006,MD KHALIL,S00998015
710006,NIKHIL STORE,S00998016
710006,MAA JASODA BHANDAR,S00998017
710006,MAHAMAYA BHANDAR,S00998019
710006,MAA SANTOSI BHANDAR,S00998020
710006,PRADHAN BHARATI STORE,S00998022
710006,SARASWATI FAST FOOD,S00998023
710006,ANIMA PAN GHAR,S00998025
710006,SUMAN PAN GHAR,S00998026
710006,SARKAR STORE,S00998027
710006,RAHUL TRADERS,S00998028
710006,HIRAN STORE,S00998031
710006,BINOD STORE,S00998032
710006,BARMAN STORE,S00998035
710006,RAJU TELECOM,S00998037
710006,BIKASH STORE,S00998038
710006,AKASH XEROX,S00998040
710006,GUDIA STORE,S00998042
710006,JOYMAKALI STORE,S00998043
710006,DASKARMA BHANDAR,S00998044
710006,TARUN GHOSH,S00998045
710006,ASHA BROTHERS,S00998046
710006,PRALAD STORE,S00998047
710006,VARIETY STORE,S00998049
710006,SANJU STORE,S00998050
710006,DADA BHAI HOTEL,S00998051
710006,BAPA PAN GHAR,S00998052
710006,DAS VARIETY STORE,S00998053
710006,UTTAM STORE,S00998059
710006,LAKHAN SAHA,S00998062
710006,PARITOSH STORE,S00998063
710006,RANJAN BISWAS,S00998070
710006,NEW GHOSH,S00998071
710006,SANJAY SINGH ROUTH,S00998072
710006,MANORANJAN STORE TWO,S00998073
710006,KESARILAL JAISWAL,S00998074
710006,PRADHAN STORE,S00998075
710006,GUPTA STORE,S00998076
710006,UTTAM STORE,S00998077
710006,SAJOL STORE,S00998078
710006,SUJATA STORE,S00998079
710006,SITA CHHETRI,S00998080
710006,SURAJ STORE,S00998081
710006,BINOD KUMAR,S00998082
710006,SUBHOMAYA,S00998083
710006,ANN MAZAMDAR,S00998084
710006,SUKANTO SARKAR,S00998086
710006,ANIL STORE,S00998087
710006,RAJESH TELECOM,S00998088
710006,SHANKAR STORE,S00998089
710006,BHOWMIK STORE,S00998091
710006,RADHAMONI STORE,S00998092
710006,SATHI BHAI HOTEL,S00998093
710006,S.KARMAKAR,S00998094
710006,SHREE SHYAM STORES,S00998691
710006,DIPTO PAN GHAR,S00998692
710006,SHARMA STORES,S00998700
710006,MATRI BHANDHAR,S00998706
710006,MAA PAN BHANDAR,S00998715
710006,NEW MADHUMITA STORE,S00998720
710006,SAHA STORESS,S00998721
710006,N K COMMUNIKA,S00998726
710006,LAXMI BHANDARS,S00998741
710006,RABI STATIONARY,S00998745
710006,JULI STORES,S00998761
710006,JHARNA STORES,S00998767
710006,JOYSREE RAM STORES,S00998769
710006,TAPAS PAN GHARS,S00998779
710006,DILIP PAN GHARS,S00998780
710006,AJAY PAN GHARS,S00998796
710006,RATANA STORE,S00998801
710006,SUDIP TELECOM,S00998802
700029,AMIN P S,S00979404
700029,lone Pro. Store.,S00979405
700029,John Pro.Store,S00979406
700029,Mir Enter Price,S00979409
700029,Home Care,S00979796
710006,SRIJANA VARIETY STORE,S00995951
710006,BINOD HOTEL,S00995959
710006,DAS VARIETY,S00995960
710006,ABHIMANYU STORE,S00995961
710006,PRATIMA STORE,S00995963
710006,MANDIRA STORE,S00995968
710006,ANIRBAN STORE,S00995972
710006,SARASWATI BHANDAR,S00995973
710006,LOKNATH VARIETY,S00995974
710006,DAS BHANDERS,S00995975
710006,KANCHAN STORE,S00995978
710006,RAJU PAN GHAR,S00995980
710006,MAA KALI STORES,S00995982
710006,REENA STORE,S00995984
710006,SARKAR VAREITY STORE,S00995990
710006,MANNAT STORE,S00995995
710006,SHREE KRISHNA STORE,S00996080
710006,R K BHANDAR,S00996082
710006,MAA KALI PAN GHAR,S00996083
710006,JOY TARA,S00996084
710006,PRADIP PAN GHARS,S00996095
710006,SREE BAHGAWATI SHOPPING,S00996102
710006,SREE MAA BHANDAR,S00996105
710006,BISWAS BHANDAR,S00996106
710006,SANDIP STORE,S00996108
710006,RICK SWEETS,S00996109
710006,LAXMI STORES,S00996110
710006,BASANTI STORES,S00996113
710006,SONU STORE,S00996119
710006,RAJU STORE,S00996125
710006,ACHALAL PRASAD,S01007793
710006,AYUSH TRADERS,S01007794
710006,BIJAY SHANKAR GUPTA,S01007795
710006,BIRENDRA PRASAD,S01007796
710006,KAMAL AGARWAL,S01007797
710006,MUNNA PRASAD,S01007798
710006,NAWAL KISHORE,S01007799
710006,RAHIM,S01007800
710006,RAJ STORE,S01007801
710006,SHANKAR PRASAD,S01007802
710006,SRIRAM STORE,S01007803
710006,AROHI STORE,S01003563
710006,MAA VARIETY STORE,S01003566
710006,BIJAY PAN GHARS,S01003571
710006,NETAJI PAN GHAR TWO,S01003572
710006,PARAGON STORES,S01003573
710006,SUREN STORE,S01007804
710006,VISHAL STORE,S01007805
710006,BIJAY LAMA,S01007806
710006,MANOJ PRASAD,S01007807
710006,SHARMA STORE,S01007808
710006,DIPAK STORE,S01007809
710006,POOJA STORE,S01007810
710006,RABINDRA PRASAD,S01007811
710006,KEVENTERS,S01007813
710006,KRISHNA BARUA,S01007816
710006,BAIJANATH PRASAD,S01007817
710006,J P GUPTA,S01007818
710006,SURAJ GUPTA,S01007819
710006,ANKIT STORE,S01007821
710006,MANNU PRASAD,S01007822
710006,BIJAY ELECTRONICS,S01007823
710006,PRASAD CYBER CAFe,S01007824
710006,RAJU PRASAD,S01007826
710006,MEENA DEVI,S01007827
710006,SUSHIL STORE,S01007828
710006,RAMKRISHNA BHANDAR,S01003578
710006,AMRIT BHANDAR,S01003581
710006,THE PAAN PALACE,S01003583
710006,CAKE BAKE SHAKE,S01003584
710006,PRASANT STORE,S01007829
710006,PRINCE VARIETY,S01007830
710006,MOTILAL,S01007831
710006,GHAR SANSAR,S01007832
710006,FIROZ KHAN,S01007833
710006,KAMTA PRASAD,S01007834
710006,BINITA STORE,S01007835
710006,SUBANI STORE,S01007836
710006,ASHOK PRASAD,S01007837
710006,MAHADEV PRASAD,S01007838
710006,GOURI PRASAD,S01007839
710006,SANTOSH GUPTA,S01007840
710006,M K STORE,S01007841
710006,JAI LAL PRASAD,S01007843
710006,PUSPA STORE,S01007844
710006,SARJU PRASAD,S01007845
710006,SIDHANT STORE,S01007847
710006,SUBHAM BAKERY,S01007848
710006,NOOR TELECOM,S01007849
710006,GUDDU PRASAD,S01007852
710006,MAHAKAL BAKERY,S01007857
710006,TULSI MEDICAL,S01007865
710006,EDEN CANTEEN,S01007871
710006,TAJ BAKERY,S01007872
710006,BUNTY SINGH,S01007873
710006,GKKK,S01007874
710006,MELLINIUM BAKERY,S01007875
710006,ARBAAZ,S01007876
710006,LAZER CAFe,S01007877
710006,BHOLA PRASAD,S01007878
710006,RAMAKANT,S01007879
710006,KUNAL STORE,S01007880
710006,UMESH PRADHAN,S01007881
710006,RAJU BAKERY TOW,S01007882
710006,RAJU BAKERY ONE,S01007883
710006,SUNIL STORE,S01007884
710006,CHOTEN LAL PRASAD,S01007885
710006,BINDU DIDI,S01007886
710006,SAROJ STORE,S01007887
710006,RAJ MEDICAL,S01007888
710006,KESHAV PRASAD,S01007889
710006,GUL BAHAR EDEN,S01007890
710006,ANJALI STORE,S01007891
710006,BANDANA STORE,S01007892
710006,BRIJ BHUSAN,S01007893
710006,SWASTIKA STORE,S01007894
710006,KC JAIN,S01007896
710006,ATMARAM,S01007897
710006,GANESH JAGDISH,S01007898
710006,RAJ LAXMI,S01007901
710006,J K GUPTA,S01007902
710006,BIKKI STORE,S01007903
710006,SRINGAR,S01007904
710006,KAJAL,S01007906
710006,GOLDI,S01007907
710006,KK BROTHERS,S01007908
710006,M SALIM,S01007909
710006,NEHA STORE,S01007911
710006,SHIV GURU,S01007914
710006,DARJEELING MEDICAL,S01007915
710006,NANA,S01007916
710006,SALINA DIDI,S01007918
710006,PRANITA STORE,S01007920
710006,Arman store,S01013558
710006,Sonu pan ghar,S01013560
710006,M D Store,S01013561
710006,Amir khan,S01013562
710006,Sharan Sharma,S01013563
710006,Gita Das,S01013564
710006,Dinesh yadav,S01013566
710006,Narendar yadav,S01013567
710006,M karmokar,S01013568
710006,mitro Bhandar,S01013570
710006,samaa Store,S01013571
710006,Ranjan Sweets,S01013573
710006,Shuresh store,S01013574
710006,Banita Hotel,S01013575
710006,Ankita Groshari,S01013576
710006,Sharma pan ghar,S01013578
710006,Grehashti genral store,S01013579
710006,Sharma Verati store,S01013580
710006,Ajay sah,S01013581
710006,prashad store,S01013582
710006,Ganesh store,S01013583
710006,Ankita Store,S01013584
710006,Hanumaan Store,S01013585
710006,Niranjan Store,S01013586
710006,Sivendar Sah,S01013588
710006,Acharya Store,S01013592
710006,Dayanand Store,S01013596
710006,Gopal tamag,S01013599
710006,Nikita shope,S01013602
710006,gupta hotel,S01013603
710006,Raman store,S01013604
710006,Soikat verity store,S01013606
710006,bipul barman,S01013607
710006,Santi Hotel,S01013609
710006,Sapna store,S01013611
710006,Prasanta center,S01013612
710006,Mansa bhandar,S01013613
710006,G d  store,S01013614
710006,Mohan store,S01013615
710006,Miloni Bhandar,S01013616
710006,manoj store,S01013617
710006,Virat resturent,S01013619
710006,Tapai ko Hotel,S01013620
710006,Maa shantosi sweetes,S01013621
710006,Mahanto Pan ghar,S01013622
710006,gopal pal,S01013624
710006,Rani subrno Store,S01013625
710006,Radha krisna store,S01013626
710006,Badal pan ghar,S01013627
710006,Mahanto store,S01013628
710006,Baba ganesh hotel,S01013629
710006,Kundu sweets,S01013630
710006,rajpa store,S01013631
710006,Baljit Chetri,S01013632
710006,Biplob bhandar,S01013634
710006,Mukta Store,S01013635
710006,Rumsabu store,S01013636
710006,Ramesh gupta,S01013637
710006,Maa ambe Store,S01013638
710006,H D Store,S01013639
710006,Hunuman Bhandar,S01013640
710006,Maa kali store,S01013641
710006,Pardhan Hotel,S01013642
710006,Hel view restureant,S01013643
710006,laxmi stationery,S01013645
710006,All in one,S01013646
710006,momita store,S01013647
710006,Subir store,S01013649
710006,Pan mahal,S01013652
710006,Dhata store,S01013653
710006,Chitro Pan ghar,S01013654
710006,gupta store,S01013657
710006,Subal Store,S01013659
710006,cash,S01013661
710006,Biswash Brother,S01013664
710006,sita store,S01013668
710006,gita devi store,S01013669
710006,suman store,S01013670
710006,m d  farhan,S01013671
710006,M D udin,S01013672
710006,Projani store,S01013673
710006,somor day,S01013674
710006,priyako Fast food,S01013675
710006,ammu mobile plaza,S01013676
710006,A m  store,S01013677
710006,raj ghosh,S01013678
710006,BISWAJIT BHANDAR,S01019059
710006,SANJIB STORE,S01019060
710006,BISWAS PAN BHANDAR,S01019061
710006,DEVRAT SAHA,S01019062
710006,TRIRATNA PAN GHAR,S01019064
710006,SAPAN PAN GHAR,S01019065
710006,BASANTI PAN  GHAR,S01019066
710006,MANOJ GUPTA,S01019067
710006,MATRI BAHNDAR,S01019068
710006,SINHA TELECOM,S01019069
710006,OM SHANTI OM VARIETY,S01019070
710006,BALRAM PAN GHAR,S01019071
710006,MA LAXMI PAN GHAR,S01019076
710006,SHARMA VARIETY,S01019077
710006,Deb bhandar,S01013679
710006,saha store,S01013680
710006,charu store,S01013681
710006,student Emperiym,S01013682
710006,Hindustan traders,S01013683
710006,Basak bhandar,S01013684
710006,koyal store,S01013685
710006,komal biswas,S01013686
710006,Rimpa store,S01013687
710006,subita das,S01013688
710006,Denesh store,S01013689
710006,Jahir khatun,S01013690
710006,M d riyaj store,S01013691
710006,khokan das,S01013692
710006,Sapan store,S01013693
710006,Dataa pan ghar,S01013694
710006,Akash store,S01013695
710006,Jadab store,S01013696
710006,Ronu pan ghar,S01013697
710006,Adir,S01013698
710006,Datta pan Ghar,S01013699
710006,Bikash store,S01013700
710006,rinku singh store,S01013703
710006,A p  stationery,S01013704
710006,muskan store,S01013705
710006,patel bhandar,S01013706
710006,samol sen,S01013707
710006,Rube store,S01013708
710006,gupta store,S01013709
710006,Pinati store,S01013710
710006,prabhakar store,S01013711
710006,sukhtro store,S01013712
710006,sujan pan ghar,S01013713
710006,S k mandal,S01013715
710006,talukdak store,S01013716
710006,Das store,S01013718
710006,Sibu tea stall,S01013719
710006,Dhananjay mandal,S01013720
710006,subham store,S01013721
710006,sarkar store,S01013722
710006,SANDHYA CHETRI VARIETY,S01019078
710006,MAYA STORE,S01019079
710006,GUPTA ATA MILL,S01019080
710006,SUBHASH DEY,S01019081
710006,VISHAL STORE,S01019082
710006,BISWAJIT STORE,S01019083
710006,BIJOY STORE,S01019084
710006,MAA STORE,S01019086
710006,SOUREN STORE,S01019087
710006,PRADHAN BHANDAR,S01019088
710006,NABIN STORE,S01019089
710006,SANDHYA VARIETY STORE,S01019090
710006,JOYDEB STORE,S01019091
710006,JYOTI STORE,S01019092
710006,BHASKAR PRADHAN,S01019093
710006,REETA STORE,S01019094
710006,RAI STORE,S01019095
710006,DOLY STORE,S01019096
710006,RANJIT PAN GHAR,S01019097
710006,D K GHOSH,S01019098
710006,Raton sarkar,S01013723
710006,kishno store,S01013724
710006,Roy store,S01013725
710006,sarkar store Two,S01013726
710006,vinit store,S01013727
710006,Ajit store,S01013728
710006,Ankish roy,S01013729
710006,Shib varities,S01013730
710006,Highway inn dhaba,S01013731
710006,Rupesh tewari,S01013732
710006,Rakesh Prashad,S01013733
710006,Malakar store,S01013734
710006,Chitu store,S01013735
710006,Rupesh Chhetri,S01013736
710006,Prakash store,S01013737
710006,Shanti pari store,S01013739
710006,Sanjib Das,S01013740
710006,Arbind store,S01013742
710006,M S geetangali distributer s,S01013745
710006,H GHOSH,S01019099
710006,JOY GURU BHANDAR,S01019101
710006,NEPALI BHANDAR,S01019102
710006,PAN AND VARIETIES,S01019103
710006,DULAL SAHA,S01019104
710006,SAJJAL STORE,S01019105
710006,ANNAPURNA BHANDAR,S01019106
710006,CHANDA STORE,S01019107
710006,TRINAYANA STORE,S01019108
710006,MAA KALI STORE,S01019109
710006,NEW KALI MATA STORE,S01019110
710006,SUPRIYA GENERAL STORE,S01019111
710006,RAJMONI COSMETIC AND GIFT HOUS,S01019112
710006,PAL STORE,S01019113
710006,LAXMI BHANDAR,S01019114
710006,KRISHNA VARIETY,S01019115
710006,SHARMA STORE,S01019116
710006,SAROJ STORE,S01019117
710006,BIJAY PAN GHAR,S01019118
710006,JYOTI FASTFOOD,S01019119
710006,SUDHA VARITIES AND HOUSE,S01019120
710006,BIDHAN STORE,S01019121
710006,GHIMARY,S01019122
710006,RIJU STORE,S01019123
710006,SUMAN STORE,S01019124
710006,RAM BHANDAR,S01019125
710006,BASONTI STORE,S01019126
710006,LUCKY BHANDAR,S01019127
710006,MUNNI RAM BARMAN,S01019128
710006,PARTH STORE,S01019130
710006,MONDAL STORE,S01019131
710006,RAKESH PAN BHANDAR,S01019132
710006,MAA TARA STORE,S01019133
710006,SUBHANKAR PAN BHANDAR,S01019134
710006,PABITRA STORE,S01019135
710006,GOPAL MANDAL,S01019136
710006,BASANTI HARDWARE,S01019137
710006,DHIRAJ GHOSH,S01019138
710006,NIKHIL SARKAR,S01019139
710006,SHYAMAL MANDAL,S01019140
710006,ROYAL RESTURENT,S01019141
710006,DEY STORE,S01019142
710006,ARPANA STORE,S01019143
710006,MALLIKA STORE,S01019144
710006,SATHI PAN BHANDAR,S01019145
710006,RAMESH SINGHA,S01019146
710006,NEW KUNDU STORE,S01019147
710006,KOMIKA STORE,S01019148
710006,BASNET STORE,S01019149
710006,DEEPU PAN GHAR,S01019150
710006,SARKAR VARIETY STORE,S01019151
710006,ADARSHA BHANDAR,S01019152
710006,NITYANANDA BHANDAR,S01019154
710006,PANKAJ STORE,S01019155
710006,PRADHAN STORE,S01019156
710006,AKASH STORE,S01019158
710006,PRINCE STORE,S01019159
710006,Lebu sing,S01019162
710006,Viva Bhandar,S01019168
710006,AGARWAL SWEETS,S01029061
710006,SREE RATAN STORE,S01029062
710006,ORBIT,S01029073
710006,SUBHAS CHANDRA SAHA,S01029074
710006,KAMAL STORE,S01029075
710006,RAHA  CASSETTEE,S01029076
710006,JAMPURI HOTEL,S01029078
710006,MUKTA BHANDAR,S01029079
710006,BINAPANI LAXMI BHANDAR,S01029080
710006,AVI STORE,S01029081
710006,SAHA VARITY STORE,S01029083
710006,GOPAL BHANDARS,S01029084
710006,LOKENATH VAREITY,S01029085
710006,GEETA SHREE,S01029086
710006,DEEP BHANDER,S01029092
710006,AMBIKA STORE,S01029097
710006,DEY COMMUNICATION,S01029098
710006,LADY ZONE,S01029103
710006,SAGARIKA VARIETY,S01029104
710006,GHAR SANSAR,S01029109
710006,J LAXMI STORE,S01029110
710006,SOURAV PAN GHAR,S01029112
710006,GUPTA STORES,S01029113
710006,FAIZ ENTERPRISE,S01029116
710006,SUKDEV STORE,S01029119
710006,ANJALI PAN GHAR,S01029129
710006,NARAYAN PAN GHARS,S01029135
710006,Anand Brothers,S01038395
710006,Ashok gupta,S01038396
710006,Aditya kr Gupta,S01038397
710006,Mahakal General store,S01038398
710006,Mahakal restaurant,S01038399
710006,Mamta Gurung,S01038400
710006,Prayas Fast Food,S01038401
710006,Pradip singh,S01038402
710006,Pandey store,S01038403
710006,RN prasad,S01038404
710006,Sujit kr gupta,S01038405
710006,Suraj kr Gupta,S01038409
710006,Padma store,S01038410
710006,Mithy Store,S01038411
710006,Zakir bakery,S01038413
710006,Vicky Store,S01038414
710006,J N Prasad,S01038416
710006,Dwarika prasad,S01038417
710006,KK Brothers,S01038418
710006,BISWAJIT SAHA,S01038497
710006,DAS VAREITY,S01038498
710006,BANU HALDAR,S01038499
710006,A DAS,S01038500
710006,NANDI TALOURS,S01038501
710006,PRASANTA KARMOKAR,S01038502
710006,CHHOTAN DAS,S01038504
710006,SANJAY MANDAL,S01038505
710006,Bhadrakali Store,S01033083
710006,Manik Stores,S01033084
710006,Maa Xerox,S01033085
710006,Tubai Pan Ghar,S01033086
710006,Purno Pan Ghar,S01033087
710006,Roy Stores,S01033088
710006,Maa Laxmi Stores,S01033089
710006,Rakesh Boxsi,S01033092
710006,GAYA NATH RAJAK,S01038506
710006,PROYOJANI,S01038507
710006,AMIT  KR DAS,S01038508
710006,SABITRI VARAIETIES,S01038513
710006,MISTRI PAN BHANDER,S01038514
710006,RADHAKRISHNA VARAIETIES,S01038515
710006,BISWAJIT ROY,S01038516
710006,ANU ENTERPRISE,S01038517
710006,MOTHER DAIRY,S01038518
710006,NEPAL VARIETIES,S01038519
710006,TARA MAA PAPER HOUSE,S01038521
710006,PAYEL VARAIETIES,S01038529
710006,SARKAR VARAIETIES,S01038531
710006,SUMITA STATINARY,S01038532
710006,NARESH SAHA,S01038533
710006,Sawdeshi,S01033093
710006,Diya Stores,S01033095
710006,Munna Pan Ghar,S01033096
710006,Paritosh Kar,S01033097
710006,Saha Brother,S01033100
710006,Provati Stores,S01033101
710006,Raton Bhabdar,S01033102
710006,Krishna Stores,S01039639
710006,Supriya Varity Stores,S01039640
710006,Babu Stores,S01039641
710006,Kiran Stores,S01039642
710006,Nitai Stores,S01039643
710006,Dey s Varity,S01039644
710006,K K ENTERPRISE,S01039648
710006,PAN GHOR,S01039649
710006,SARKAR VARIETY,S01016269
710006,DILIP PAN GHAR,S01016270
710006,CREAMARY STORE,S01016271
710006,PACIFIC SODA,S01016272
710006,ANIMA VARIETY,S01016273
710006,SIDDI VINAYAK STORE,S01016274
710006,SAHA BROTHERS,S01016275
710006,MILLI BHANDAR,S01016277
710006,GOPAL STORE,S01016278
